timestamp,icao24,callsign,latitude,longitude,altitude,geoaltitude,groundspeed,track,vertical_rate,onground,typecode,registration,operator,track_unwrapped,flight_id,origin,destination,temperature,second,trk,tas,mass,fuelflow
2022-01-27 09:41:12+00:00,3985a6,AFR49EH,44.80357360839844,-0.750732421875,1275.0,579.12,171.0,225.0,2066.4748768472905,0.0,A320-214,F-HBNG,afr,225.0,3985a6_3280,LFBD,LFPG,280.441221411362,40.0,3.9269908169872414,157.6059354359232,65381.3372514058,2942.389807477575
2022-01-27 09:41:16+00:00,3985a6,AFR49EH,44.80154781018273,-0.7535683236470732,1400.0,624.84,171.0,224.52649194126508,2029.3044334975366,0.0,A320-214,F-HBNG,afr,224.52649194126508,3985a6_3280,LFBD,LFPG,281.10321271141885,44.0,3.9187265423275903,159.08782904281588,65374.79860738918,2855.6811768720763
2022-01-27 09:41:20+00:00,3985a6,AFR49EH,44.7991270938162,-0.7569178139290784,1600.0,678.1800000000001,172.0,224.29845408765476,1992.1339901477832,0.0,A320-214,F-HBNG,afr,224.29845408765476,3985a6_3280,LFBD,LFPG,282.14993996876507,48.0,3.9147465309629097,160.56972264970864,65368.45264921835,2751.90501964856
2022-01-27 09:41:24+00:00,3985a6,AFR49EH,44.796844482421875,-0.7600838797433198,1750.0,723.9000000000001,173.0,224.29845408765476,1954.9635467980293,0.0,A320-214,F-HBNG,afr,224.29845408765476,3985a6_3280,LFBD,LFPG,282.92766400689214,52.0,3.9147465309629097,162.05161625660133,65362.337304730245,2668.443187625587
2022-01-27 09:41:28+00:00,3985a6,AFR49EH,44.79451842227224,-0.763214855659271,1925.0,777.24,173.0,224.29845408765476,1917.793103448275,0.0,A320-214,F-HBNG,afr,224.29845408765476,3985a6_3280,LFBD,LFPG,282.7742162694563,56.0,3.9147465309629097,163.533509863494,65356.40743097997,2593.6825593381154
2022-01-27 09:41:32+00:00,3985a6,AFR49EH,44.79217529296875,-0.7664271763392776,2075.0,822.96,173.0,224.29845408765476,1873.6551724137926,0.0,A320-214,F-HBNG,afr,224.29845408765476,3985a6_3280,LFBD,LFPG,282.51101450239156,60.0,3.9147465309629097,165.67169424244267,65350.643691959216,2459.491430719611
2022-01-27 09:41:36+00:00,3985a6,AFR49EH,44.790142511917374,-0.7693109279725263,2225.0,876.3000000000001,173.0,226.63657704161673,1816.2758620689647,0.0,A320-214,F-HBNG,afr,226.63657704161673,3985a6_3280,LFBD,LFPG,282.2486918461531,64.0,3.955554474826002,168.12126497719544,65345.178155446505,2452.596662082844
2022-01-27 09:41:40+00:00,3985a6,AFR49EH,44.78837585449219,-0.7727704729352922,2375.0,922.0200000000001,173.0,237.50342189800224,1767.7241379310335,0.0,A320-214,F-HBNG,afr,237.50342189800224,3985a6_3280,LFBD,LFPG,281.98719799903466,68.0,4.145216696873339,170.86390010810103,65339.727940641875,2423.1956007057324
2022-01-27 09:41:44+00:00,3985a6,AFR49EH,44.78697695974576,-0.77728271484375,2550.0,967.74,170.0,250.07441934181566,1736.8275862068956,0.0,A320-214,F-HBNG,afr,250.07441934181566,3985a6_3280,LFBD,LFPG,281.6830378471103,72.0,4.364621992527674,173.86596297803135,65334.343061529195,2399.0441908975226
2022-01-27 09:41:48+00:00,3985a6,AFR49EH,44.78672790527344,-0.7812717982700974,2700.0,1013.46,167.0,262.79003815438415,1736.8275862068958,0.0,A320-214,F-HBNG,afr,262.79003815438415,3985a6_3280,LFBD,LFPG,281.42311282053936,76.0,4.586551407235526,177.05135156257592,65329.01185221609,2392.226913204024
2022-01-27 09:41:52+00:00,3985a6,AFR49EH,44.78672790527344,-0.7857186453683198,2850.0,1066.8,164.0,275.2578091689547,1750.0689655172405,0.0,A320-214,F-HBNG,afr,275.2578091689547,3985a6_3280,LFBD,LFPG,281.1644206197076,80.0,4.8041550618244955,180.2097163980029,65323.69579240897,2372.137099055923
2022-01-27 09:41:56+00:00,3985a6,AFR49EH,44.787116616459215,-0.7899437881097242,2950.0,1097.28,166.0,285.3762512488262,1752.275862068965,0.0,A320-214,F-HBNG,afr,285.3762512488262,3985a6_3280,LFBD,LFPG,280.9926432812538,84.0,4.980755191290596,183.40943233272674,65318.424376633295,2345.272580216337
2022-01-27 09:42:00+00:00,3985a6,AFR49EH,44.788421630859375,-0.7938929966517776,3025.0,1120.14,170.0,297.77428119943136,1739.0344827586198,0.0,A320-214,F-HBNG,afr,297.77428119943136,3985a6_3280,LFBD,LFPG,280.8638687811812,88.0,5.197141634689527,186.7972715310424,65313.21265978837,2334.455567643791
2022-01-27 09:42:04+00:00,3985a6,AFR49EH,44.79037527310646,-0.797580625952719,3100.0,1143.0,171.0,310.020000403689,1727.999999999999,0.0,A320-214,F-HBNG,afr,310.020000403689,3985a6_3280,LFBD,LFPG,280.73530491965533,92.0,5.410869754078522,190.2924831718139,65308.024980749164,2332.8384508445556
2022-01-27 09:42:08+00:00,3985a6,AFR49EH,44.79254150390625,-0.8002362932477922,3175.0,1165.8600000000001,173.0,321.8055804418648,1708.1379310344817,0.0,A320-214,F-HBNG,afr,321.8055804418648,3985a6_3280,LFBD,LFPG,280.6071968475345,96.0,5.616566930002009,193.9769272313249,65302.84089530284,2329.151692889744
2022-01-27 09:42:12+00:00,3985a6,AFR49EH,44.795496019266416,-0.8026048613757553,3275.0,1196.3400000000001,177.0,333.434948822922,1730.2068965517233,0.0,A320-214,F-HBNG,afr,333.434948822922,3985a6_3280,LFBD,LFPG,280.43342276926205,100.0,5.81953769817878,197.7787550239365,65297.66500265198,2346.0535179254925
2022-01-27 09:42:16+00:00,3985a6,AFR49EH,44.798492431640625,-0.8040291922433198,3350.0,1219.2,180.0,345.19162296095766,1761.1034482758612,0.0,A320-214,F-HBNG,afr,345.19162296095766,3985a6_3280,LFBD,LFPG,280.297655329847,104.0,6.024730370971569,201.5872333558289,65292.451550389924,2357.8613402579085
2022-01-27 09:42:20+00:00,3985a6,AFR49EH,44.80174255371094,-0.80474853515625,3425.0,1242.0600000000002,184.0,353.453709216706,1794.2068965517233,0.0,A320-214,F-HBNG,afr,353.453709216706,3985a6_3280,LFBD,LFPG,280.161976606197,108.0,6.168930979218147,205.38033592793218,65287.211858522685,2372.2996792415543
2022-01-27 09:42:24+00:00,3985a6,AFR49EH,44.80536509368379,-0.8052844536013595,3475.0,1257.3,191.0,354.28940686250036,1829.5172413793096,0.0,A320-214,F-HBNG,afr,354.28940686250036,3985a6_3280,LFBD,LFPG,280.07113498374656,112.0,6.183516654688424,209.18717106054396,65281.9400814577,2389.829419425058
2022-01-27 09:42:28+00:00,3985a6,AFR49EH,44.80906677246094,-0.8057948521205276,3550.0,1280.16,198.0,355.0679125717351,1864.8275862068956,0.0,A320-214,F-HBNG,afr,355.0679125717351,3985a6_3280,LFBD,LFPG,279.9355640620725,116.0,6.1971041425601445,213.02130041779705,65276.629349414536,2411.900814991627
2022-01-27 09:42:32+00:00,3985a6,AFR49EH,44.81272888183594,-0.8061872209821672,3575.0,1287.78,207.0,355.83532734813406,1891.3103448275851,0.0,A320-214,F-HBNG,afr,355.83532734813406,3985a6_3280,LFBD,LFPG,279.8895763282727,120.0,6.210498057136762,216.88009836367738,65271.269569825665,2431.9257347561197
2022-01-27 09:42:36+00:00,3985a6,AFR49EH,44.81686349642479,-0.8065572599085158,3625.0,1303.02,215.0,356.274371806651,1917.7931034482751,0.0,A320-214,F-HBNG,afr,356.274371806651,3985a6_3280,LFBD,LFPG,279.79867558106264,124.0,6.218160828500518,220.76082899303702,65265.865290415095,2452.4654658987565
2022-01-27 09:42:40+00:00,3985a6,AFR49EH,44.820448018736755,-0.8068922089366879,3700.0,1325.88,223.0,356.4076701537507,1946.482758620689,0.0,A320-214,F-HBNG,afr,356.4076701537507,3985a6_3280,LFBD,LFPG,279.6634783479353,128.0,6.220487323544875,224.67467620562837,65260.41536715754,2475.670425983925
2022-01-27 09:42:44+00:00,3985a6,AFR49EH,44.82524289923199,-0.8072941477705626,3800.0,1356.3600000000001,229.0,356.50155543497783,1970.758620689655,0.0,A320-214,F-HBNG,afr,356.50155543497783,3985a6_3280,LFBD,LFPG,279.4833902558231,132.0,6.2221259308214485,228.65407284221308,65254.91387732202,2501.6559670073084
2022-01-27 09:42:48+00:00,3985a6,AFR49EH,44.82924639168432,-0.8076960866043805,3900.0,1386.8400000000001,235.0,356.3477772196937,1997.2413793103442,0.0,A320-214,F-HBNG,afr,356.3477772196937,3985a6_3280,LFBD,LFPG,279.30405386799947,136.0,6.2194419946469,232.72732945025697,65249.35464183978,2535.3317119373596
2022-01-27 09:42:52+00:00,3985a6,AFR49EH,44.83315677966102,-0.8080310356326095,4025.0,1417.3200000000002,241.0,356.43846691103687,2052.4137931034475,0.0,A320-214,F-HBNG,afr,356.43846691103687,3985a6_3280,LFBD,LFPG,279.08091076171513,140.0,6.2210248283584555,236.81601756925912,65243.72057136881,2578.3632475240097
2022-01-27 09:42:56+00:00,3985a6,AFR49EH,44.83799821239407,-0.8084329744664274,4150.0,1470.66,248.0,356.2937107027877,2136.2758620689647,0.0,A320-214,F-HBNG,afr,356.2937107027877,3985a6_3280,LFBD,LFPG,278.8579020599027,144.0,6.218498355911804,240.7916929962891,65237.9908752632,2615.8062457334318
2022-01-27 09:43:00+00:00,3985a6,AFR49EH,44.84307861328125,-0.8089338030134172,4275.0,1501.14,253.0,356.1406559261068,2215.7241379310335,0.0,A320-214,F-HBNG,afr,356.1406559261068,3985a6_3280,LFBD,LFPG,278.6353573694597,148.0,6.2158270461228184,244.53592182449538,65232.17797249491,2627.9692138435776
2022-01-27 09:43:04+00:00,3985a6,AFR49EH,44.847381591796875,-0.809326171875,4375.0,1539.24,259.0,355.78814650991137,2273.1034482758614,0.0,A320-214,F-HBNG,afr,355.78814650991137,3985a6_3280,LFBD,LFPG,278.45765564518393,152.0,6.209674596165925,248.19433155360815,65226.33804090859,2632.80649505845
2022-01-27 09:43:08+00:00,3985a6,AFR49EH,44.85266216730667,-0.8099737399961668,4550.0,1584.96,262.0,355.39990433373674,2330.482758620689,0.0,A320-214,F-HBNG,afr,355.39990433373674,3985a6_3280,LFBD,LFPG,278.14874772801505,156.0,6.20289849189657,251.77657213328732,65220.48735980846,2651.312094822082
2022-01-27 09:43:12+00:00,3985a6,AFR49EH,44.857452392578125,-0.8105032784598052,4775.0,1653.5400000000002,262.0,355.18186012071897,2396.689655172413,0.0,A320-214,F-HBNG,afr,355.18186012071897,3985a6_3280,LFBD,LFPG,277.75468658419743,160.0,6.19909290246449,255.22474687131432,65214.5955551533,2668.305546140384
2022-01-27 09:43:16+00:00,3985a6,AFR49EH,44.86229848053495,-0.8111125666920316,5025.0,1729.74,262.0,354.76613835278357,2471.724137931034,0.0,A320-214,F-HBNG,afr,354.76613835278357,3985a6_3280,LFBD,LFPG,277.2525696377611,164.0,6.191837188841806,258.5218242961339,65208.66598727299,2681.667238673965
2022-01-27 09:43:20+00:00,3985a6,AFR49EH,44.867156982421875,-0.8117457798549026,5250.0,1798.3200000000002,263.0,354.54934812409294,2557.793103448275,0.0,A320-214,F-HBNG,afr,354.54934812409294,3985a6_3280,LFBD,LFPG,276.80347868762004,168.0,6.1880534855650025,261.6534461123654,65202.7067267426,2696.319174809092
2022-01-27 09:43:24+00:00,3985a6,AFR49EH,44.87200927734375,-0.8123997279575974,5475.0,1866.9,264.0,354.3541234534042,2652.6896551724126,0.0,A320-214,F-HBNG,afr,354.3541234534042,3985a6_3280,LFBD,LFPG,276.35858368335505,172.0,6.184646172280363,264.5055706229096,65196.71490635414,2701.143251364504
2022-01-27 09:43:28+00:00,3985a6,AFR49EH,44.87677001953125,-0.8130536760602922,5700.0,1935.48,265.0,354.37537195855407,2754.206896551723,0.0,A320-214,F-HBNG,afr,354.37537195855407,3985a6_3280,LFBD,LFPG,275.91787271800206,176.0,6.185017028656355,267.11443627851577,65190.712365795545,2699.9838486351273
2022-01-27 09:43:32+00:00,3985a6,AFR49EH,44.88153076171875,-0.8137076241629302,5900.0,2004.0600000000002,266.0,354.3964616323757,2851.310344827585,0.0,A320-214,F-HBNG,afr,354.3964616323757,3985a6_3280,LFBD,LFPG,275.5295828818446,180.0,6.185385112902714,269.40921811781163,65184.712401687466,2692.2413293730087
2022-01-27 09:43:36+00:00,3985a6,AFR49EH,44.8861083984375,-0.8142961774553896,6100.0,2537.46,268.0,354.86362150757225,2924.1379310344814,0.0,A320-214,F-HBNG,afr,354.86362150757225,3985a6_3280,LFBD,LFPG,275.1446370224677,184.0,6.1935385908580995,271.46151363445114,65178.72964317775,2672.8868217001686
2022-01-27 09:43:40+00:00,3985a6,AFR49EH,44.89045715332031,-0.8142961774553896,6325.0,2537.46,269.0,13.21632406379058,2970.482758620689,0.0,A320-214,F-HBNG,afr,373.2163240637906,3985a6_3280,LFBD,LFPG,274.71538013489015,188.0,0.2306683699237027,273.3078326968623,65172.789894685084,2651.574676568059
2022-01-27 09:43:44+00:00,3985a6,AFR49EH,44.89631652832031,-0.8142961774553896,6525.0,2537.46,271.0,13.21632406379058,3003.5862068965503,0.0,A320-214,F-HBNG,afr,373.2163240637906,3985a6_3280,LFBD,LFPG,274.4365983877136,192.0,0.2306683699237027,275.0185873396818,65166.897506514935,2634.0474953401877
2022-01-27 09:43:48+00:00,3985a6,AFR49EH,44.90162658691406,-0.8130536760602922,6775.0,2537.46,271.0,13.21632406379058,3038.8965517241363,0.0,A320-214,F-HBNG,afr,373.2163240637906,3985a6_3280,LFBD,LFPG,274.1543231045118,196.0,0.2306683699237027,276.5598375195034,65161.0440676364,2619.1854064872923
2022-01-27 09:43:52+00:00,3985a6,AFR49EH,44.90620422363281,-0.8111572265625,7000.0,2537.46,272.0,18.03428556712987,3074.206896551723,0.0,A320-214,F-HBNG,afr,378.03428556712987,3985a6_3280,LFBD,LFPG,273.90252904931754,200.0,0.3147576613913091,277.96746680942994,65155.22365562199,2604.372035852994
2022-01-27 09:43:56+00:00,3985a6,AFR49EH,44.91119384765625,-0.8083452497210146,7250.0,2537.46,272.0,22.89485669640203,3111.7241379310335,0.0,A320-214,F-HBNG,afr,382.89485669640203,3985a6_3280,LFBD,LFPG,273.62523574576807,204.0,0.39959063112448723,279.1740711146088,65149.43616220898,2586.2160031001927
2022-01-27 09:44:00+00:00,3985a6,AFR49EH,44.915771484375,-0.8056640625,7450.0,2537.46,273.0,22.813322106551993,3127.1724137931024,0.0,A320-214,F-HBNG,afr,382.813322106552,3985a6_3280,LFBD,LFPG,273.405586773121,208.0,0.39816758407734093,280.31736473719775,65143.68901553542,2566.230968358924
2022-01-27 09:44:04+00:00,3985a6,AFR49EH,44.92034912109375,-0.8029828752790422,7650.0,2537.46,275.0,22.65189165209057,3120.55172413793,0.0,A320-214,F-HBNG,afr,382.65189165209057,3985a6_3280,LFBD,LFPG,273.18764918247587,212.0,0.3953500911339983,281.3963634252805,65137.98628005018,2550.2474247619725
2022-01-27 09:44:08+00:00,3985a6,AFR49EH,44.925050897113344,-0.8002602181783232,7850.0,2590.8,277.0,22.954086537628484,3058.758620689654,0.0,A320-214,F-HBNG,afr,382.9540865376285,3985a6_3280,LFBD,LFPG,272.9714579698159,216.0,0.40062438686932234,282.5173058780827,65132.319063550705,2521.701194093585
2022-01-27 09:44:12+00:00,3985a6,AFR49EH,44.9293802552304,-0.797580625952719,8050.0,2659.38,277.0,23.416030758230363,2979.310344827585,0.0,A320-214,F-HBNG,afr,383.41603075823036,3985a6_3280,LFBD,LFPG,272.7568246570125,220.0,0.40868683447938414,283.8541730821327,65126.71528311939,2514.3001534629666
2022-01-27 09:44:16+00:00,3985a6,AFR49EH,44.934173583984375,-0.7946123395647646,8275.0,2727.96,277.0,24.067464634896908,2897.655172413792,0.0,A320-214,F-HBNG,afr,384.0674646348969,3985a6_3280,LFBD,LFPG,272.3870848125346,224.0,0.420056500486246,285.3688956558465,65121.12794944503,2520.7450116562213
2022-01-27 09:44:20+00:00,3985a6,AFR49EH,44.93898010253906,-0.7916041782924026,8525.0,2804.1600000000003,276.0,24.615704204581277,2813.7931034482745,0.0,A320-214,F-HBNG,afr,384.6157042045813,3985a6_3280,LFBD,LFPG,271.9480437445807,228.0,0.42962508606695515,287.06066831251275,65115.52629386357,2523.2125883349995
2022-01-27 09:44:24+00:00,3985a6,AFR49EH,44.943625240002646,-0.7885370021912763,8775.0,2880.36,276.0,24.89130012486578,2729.9310344827572,0.0,A320-214,F-HBNG,afr,384.8913001248658,3985a6_3280,LFBD,LFPG,271.51236885998867,232.0,0.4344351422809835,288.8949756114943,65109.919154778385,2523.0129851657075
2022-01-27 09:44:28+00:00,3985a6,AFR49EH,44.948455810546875,-0.7853916713169724,9025.0,2987.04,276.0,24.89130012486578,2654.896551724137,0.0,A320-214,F-HBNG,afr,384.8913001248658,3985a6_3280,LFBD,LFPG,271.0801625544929,236.0,0.4344351422809835,290.8718563511714,65104.312459255794,2523.947912996745
2022-01-27 09:44:32+00:00,3985a6,AFR49EH,44.95298767089844,-0.7824489048549026,9225.0,3017.52,277.0,24.991895321085394,2582.0689655172405,0.0,A320-214,F-HBNG,afr,384.9918953210854,3985a6_3280,LFBD,LFPG,270.73726798348105,240.0,0.43619085966670557,292.9907925847512,65098.703686115805,2527.436140887188
2022-01-27 09:44:36+00:00,3985a6,AFR49EH,44.957404702396715,-0.7794933784298337,9425.0,3070.86,279.0,24.81820930001834,2507.03448275862,0.0,A320-214,F-HBNG,afr,384.81820930001834,3985a6_3280,LFBD,LFPG,270.39649334172043,244.0,0.4331594667343972,295.251745662925,65093.08716135828,2531.0153446185027
2022-01-27 09:44:40+00:00,3985a6,AFR49EH,44.96246337890625,-0.7762363978794724,9600.0,3131.82,281.0,24.832108762351425,2434.206896551723,0.0,A320-214,F-HBNG,afr,384.8321087623514,3985a6_3280,LFBD,LFPG,270.1006437468372,248.0,0.4334020581163665,297.66330067437525,65087.46268281468,2537.9810678998624
2022-01-27 09:44:44+00:00,3985a6,AFR49EH,44.96699446338718,-0.7732633265052868,9775.0,3185.1600000000003,282.0,24.931066352783546,2356.965517241378,0.0,A320-214,F-HBNG,afr,384.93106635278355,3985a6_3280,LFBD,LFPG,269.8062317842175,252.0,0.43512919388924703,300.17838723261167,65081.82272488601,2540.1991095149797
2022-01-27 09:44:48+00:00,3985a6,AFR49EH,44.97148132324219,-0.7703508649553896,9925.0,3246.1200000000003,284.0,24.761056060877365,2275.310344827585,0.0,A320-214,F-HBNG,afr,384.76105606087737,3985a6_3280,LFBD,LFPG,269.52120372819263,256.0,0.43216195453320755,302.86299806607906,65076.17783797598,2544.5813677186256
2022-01-27 09:44:52+00:00,3985a6,AFR49EH,44.97642517089844,-0.7671465192522646,10125.0,3291.84,285.0,24.67686317033707,2204.6896551724126,0.0,A320-214,F-HBNG,afr,384.67686317033707,3985a6_3280,LFBD,LFPG,269.0332783015775,260.0,0.4306925113865082,305.6523633749937,65070.52321271438,2554.659031971644
2022-01-27 09:44:56+00:00,3985a6,AFR49EH,44.981597900390625,-0.7638113839285552,10300.0,3573.78,288.0,24.42747627080098,2142.896551724137,0.0,A320-214,F-HBNG,afr,384.427476270801,3985a6_3280,LFBD,LFPG,268.6088016681466,264.0,0.4263398888782631,308.58043309909806,65064.84619264334,2566.910434919483
2022-01-27 09:45:00+00:00,3985a6,AFR49EH,44.98612976074219,-0.7609340122767776,10450.0,3573.78,292.0,24.28146009551091,2114.2068965517233,0.0,A320-214,F-HBNG,afr,384.2814600955109,3985a6_3280,LFBD,LFPG,268.2465984060449,268.0,0.42379142585828217,311.53923541835513,65059.141947232405,2586.346277215182
2022-01-27 09:45:04+00:00,3985a6,AFR49EH,44.99124817929025,-0.757721691596771,10550.0,3573.78,296.0,24.315919732053203,2096.5517241379303,0.0,A320-214,F-HBNG,afr,384.3159197320532,3985a6_3280,LFBD,LFPG,268.0066515035945,272.0,0.42439285997498577,314.49429786530226,65053.39451106082,2596.4145365839777
2022-01-27 09:45:08+00:00,3985a6,AFR49EH,44.996136164261124,-0.7545731707317032,10625.0,3573.78,302.0,24.271046231349715,2081.103448275861,0.0,A320-214,F-HBNG,afr,384.2710462313497,3985a6_3280,LFBD,LFPG,267.8274470041863,276.0,0.42360966964081387,317.4143965396435,65047.62470097952,2600.9906751944995
2022-01-27 09:45:12+00:00,3985a6,AFR49EH,45.001675880561436,-0.7510227110327605,10700.0,3573.78,307.0,24.39768632787934,2070.0689655172405,0.0,A320-214,F-HBNG,afr,384.39768632787934,3985a6_3280,LFBD,LFPG,267.64844433585694,280.0,0.42581995629029934,320.33913961529663,65041.84472170131,2608.7853415220093
2022-01-27 09:45:16+00:00,3985a6,AFR49EH,45.00691223144531,-0.7476588657924026,10775.0,3573.78,313.0,24.353009175029626,2067.8620689655163,0.0,A320-214,F-HBNG,afr,384.3530091750296,3985a6_3280,LFBD,LFPG,267.46904927435577,284.0,0.42504019287265504,323.2760277755441,65036.04742094237,2625.8896162925344
2022-01-27 09:45:20+00:00,3985a6,AFR49EH,45.01187082064354,-0.7445246998856305,10825.0,3573.78,318.0,24.309842667576618,2063.448275862068,0.0,A320-214,F-HBNG,afr,384.3098426675766,3985a6_3280,LFBD,LFPG,267.3498318948821,288.0,0.42428679519101337,326.2253873740184,65030.21211068394,2631.320256361144
2022-01-27 09:45:24+00:00,3985a6,AFR49EH,45.01713122351695,-0.7411752096036253,10900.0,3573.78,323.0,24.341089936692526,2047.9999999999989,0.0,A320-214,F-HBNG,afr,384.3410899366925,3985a6_3280,LFBD,LFPG,267.1707999020126,292.0,0.42483216291934267,329.1522370420544,65024.36473233647,2628.4096411817823
2022-01-27 09:45:28+00:00,3985a6,AFR49EH,45.0227640442929,-0.7375577600990368,10975.0,3573.78,328.0,24.458390602613747,2036.9655172413782,0.0,A320-214,F-HBNG,afr,384.45839060261375,3985a6_3280,LFBD,LFPG,266.9920538812853,296.0,0.4268794457544499,332.0908432618629,65018.52382202273,2625.387095238881
2022-01-27 09:45:32+00:00,3985a6,AFR49EH,45.02853652178231,-0.7338733207888595,11050.0,3573.78,334.0,24.4155483476855,2025.9310344827577,0.0,A320-214,F-HBNG,afr,384.4155483476855,3985a6_3280,LFBD,LFPG,266.813585531114,300.0,0.42613170734697325,335.0385407809901,65012.689628477754,2622.253980477389
2022-01-27 09:45:36+00:00,3985a6,AFR49EH,45.034076238082626,-0.7303228610899168,11100.0,3611.88,339.0,24.374064866906394,2021.5172413793098,0.0,A320-214,F-HBNG,afr,384.3740648669064,3985a6_3280,LFBD,LFPG,266.6949577260983,304.0,0.42540768402219004,337.9605524709067,65006.86239741003,2620.2397515251278
2022-01-27 09:45:40+00:00,3985a6,AFR49EH,45.03955078125,-0.7269287109375,11175.0,3619.5,344.0,23.505216375807663,2019.3103448275856,0.0,A320-214,F-HBNG,afr,383.50521637580766,3985a6_3280,LFBD,LFPG,266.516934039978,308.0,0.41024341715153256,340.85671440269056,65001.039642406635,2616.878207385192
2022-01-27 09:45:44+00:00,3985a6,AFR49EH,45.046051025390625,-0.7230050223214448,11225.0,3634.7400000000002,349.0,22.38013505195954,2012.689655172413,0.0,A320-214,F-HBNG,afr,382.38013505195954,3985a6_3280,LFBD,LFPG,266.39856649222446,312.0,0.39060704369768623,343.795565008935,64995.224357501334,2614.6316169110496
2022-01-27 09:45:48+00:00,3985a6,AFR49EH,45.05213850635593,-0.7196044921875,11325.0,3680.46,353.0,21.62047604722335,2006.0689655172405,0.0,A320-214,F-HBNG,afr,381.62047604722335,3985a6_3280,LFBD,LFPG,266.16173404943873,316.0,0.37734849287261646,346.67100767311314,64989.41406501931,2609.8621950677107
2022-01-27 09:45:52+00:00,3985a6,AFR49EH,45.0582275390625,-0.7162039620535552,11425.0,3703.32,357.0,21.533116954248783,2006.068965517241,0.0,A320-214,F-HBNG,afr,381.5331169542488,3985a6_3280,LFBD,LFPG,265.9254551813992,320.0,0.37582378906865443,349.54478493516103,64983.61437125249,2605.0184307267277
2022-01-27 09:45:56+00:00,3985a6,AFR49EH,45.06438174490201,-0.712771532012141,11550.0,3733.8,359.0,21.415884697191075,2023.7241379310335,0.0,A320-214,F-HBNG,afr,381.4158846971911,3985a6_3280,LFBD,LFPG,265.63083336811195,324.0,0.3737777001934531,352.34818782669055,64977.825441406436,2598.917711326853
